2022-01-28 09:30:00-05:00,165.7100067138672,166.86500549316406,165.63999938964844,166.22500610351562,166.22500610351562,10453340
2022-01-28 09:31:00-05:00,166.22500610351562,166.27000427246094,164.32000732421875,164.50999450683594,164.50999450683594,1411616
2022-01-28 09:32:00-05:00,164.51980590820312,164.75,163.9199981689453,164.14999389648438,164.14999389648438,1199542
2022-01-28 09:33:00-05:00,164.16000366210938,164.39999389648438,163.9199981689453,164.0500030517578,164.0500030517578,740137
2022-01-28 09:34:00-05:00,164.07000732421875,164.3000030517578,163.4499969482422,163.49380493164062,163.49380493164062,854525
2022-01-28 09:35:00-05:00,163.50999450683594,163.67999267578125,162.91000366210938,163.08999633789062,163.08999633789062,1133218
2022-01-28 09:36:00-05:00,163.11500549316406,163.6999969482422,163.07000732421875,163.0800018310547,163.0800018310547,883440
2022-01-28 09:37:00-05:00,163.07000732421875,163.85000610351562,163.05999755859375,163.64500427246094,163.64500427246094,809460
2022-01-28 09:38:00-05:00,163.6300048828125,163.77999877929688,163.2899932861328,163.60890197753906,163.60890197753906,655299
2022-01-28 09:39:00-05:00,163.6116943359375,163.88999938964844,163.33999633789062,163.7899932861328,163.7899932861328,648287
2022-01-28 09:40:00-05:00,163.81500244140625,164.14999389648438,163.69000244140625,164.07000732421875,164.07000732421875,868017
2022-01-28 09:41:00-05:00,164.06500244140625,164.0850067138672,163.27999877929688,163.69000244140625,163.69000244140625,786654
2022-01-28 09:42:00-05:00,163.68099975585938,163.72000122070312,163.36000061035156,163.45010375976562,163.45010375976562,512192
2022-01-28 09:43:00-05:00,163.4600067138672,163.73500061035156,163.1300048828125,163.3300018310547,163.3300018310547,598915
2022-01-28 09:44:00-05:00,163.30999755859375,163.52999877929688,163.17999267578125,163.27000427246094,163.27000427246094,561876
2022-01-28 09:45:00-05:00,163.2899932861328,163.4199981689453,162.8000030517578,163.05999755859375,163.05999755859375,798528
2022-01-28 09:46:00-05:00,163.06500244140625,163.3000030517578,162.82899475097656,162.97999572753906,162.97999572753906,4945290
2022-01-28 09:47:00-05:00,162.98240661621094,163.10000610351562,162.89999389648438,163.08399963378906,163.08399963378906,565486
2022-01-28 09:48:00-05:00,163.0800018310547,163.52999877929688,163.0,163.5,163.5,687273
2022-01-28 09:49:00-05:00,163.51499938964844,163.80999755859375,163.44000244140625,163.539794921875,163.539794921875,795982
2022-01-28 09:50:00-05:00,163.5399932861328,163.57000732421875,163.19000244140625,163.5500030517578,163.5500030517578,539055
2022-01-28 09:51:00-05:00,163.5399932861328,164.05999755859375,163.44000244140625,163.75999450683594,163.75999450683594,867739
2022-01-28 09:52:00-05:00,163.77999877929688,164.0,163.66000366210938,163.97999572753906,163.97999572753906,588048
2022-01-28 09:53:00-05:00,163.99000549316406,164.4199981689453,163.99000549316406,164.3852996826172,164.3852996826172,826739
2022-01-28 09:54:00-05:00,164.38499450683594,164.75100708007812,164.0399932861328,164.60499572753906,164.60499572753906,960137
2022-01-28 09:55:00-05:00,164.61599731445312,164.72000122070312,164.25999450683594,164.3800048828125,164.3800048828125,682789
2022-01-28 09:56:00-05:00,164.37669372558594,164.52000427246094,164.11000061035156,164.27000427246094,164.27000427246094,585707
2022-01-28 09:57:00-05:00,164.27999877929688,165.07000732421875,164.24000549316406,164.94650268554688,164.94650268554688,891978
2022-01-28 09:58:00-05:00,164.9633026123047,165.0800018310547,164.52999877929688,164.52999877929688,164.52999877929688,562215
2022-01-28 09:59:00-05:00,164.5399932861328,164.6199951171875,164.1699981689453,164.45010375976562,164.45010375976562,661894
2022-01-28 10:00:00-05:00,164.47999572753906,164.99000549316406,164.38999938964844,164.5399932861328,164.5399932861328,694642
2022-01-28 10:01:00-05:00,164.52999877929688,164.5399932861328,164.00999450683594,164.1999969482422,164.1999969482422,613546
2022-01-28 10:02:00-05:00,164.1999969482422,164.45599365234375,164.1699981689453,164.29859924316406,164.29859924316406,310691
2022-01-28 10:03:00-05:00,164.29859924316406,164.67999267578125,164.10000610351562,164.5404052734375,164.5404052734375,486904
2022-01-28 10:04:00-05:00,164.5399932861328,164.8000030517578,164.52999877929688,164.60000610351562,164.60000610351562,337743
2022-01-28 10:05:00-05:00,164.60000610351562,165.10000610351562,164.50999450683594,165.10000610351562,165.10000610351562,695543
2022-01-28 10:06:00-05:00,165.09500122070312,165.13999938964844,164.63999938964844,164.75599670410156,164.75599670410156,525859
2022-01-28 10:07:00-05:00,164.77000427246094,164.97999572753906,164.6300048828125,164.82000732421875,164.82000732421875,407445
2022-01-28 10:08:00-05:00,164.82000732421875,165.0,164.42999267578125,164.50999450683594,164.50999450683594,810782
2022-01-28 10:09:00-05:00,164.50999450683594,164.97999572753906,164.4600067138672,164.89999389648438,164.89999389648438,537769
2022-01-28 10:10:00-05:00,164.90499877929688,165.27000427246094,164.8699951171875,165.1875,165.1875,677866
2022-01-28 10:11:00-05:00,165.1699981689453,165.44659423828125,164.9600067138672,165.33999633789062,165.33999633789062,619215
2022-01-28 10:12:00-05:00,165.35000610351562,165.42999267578125,165.05999755859375,165.13999938964844,165.13999938964844,635623
2022-01-28 10:13:00-05:00,165.13600158691406,165.19000244140625,164.89999389648438,165.02630615234375,165.02630615234375,518070
2022-01-28 10:14:00-05:00,165.02000427246094,165.27999877929688,165.00999450683594,165.27999877929688,165.27999877929688,377648
2022-01-28 10:15:00-05:00,165.27000427246094,165.72999572753906,165.17999267578125,165.63780212402344,165.63780212402344,651405
2022-01-28 10:16:00-05:00,165.63999938964844,165.7899932861328,165.52000427246094,165.77999877929688,165.77999877929688,543512
